Sales_ID,Book_ID,Date_ID,Publisher_ID,Price,Copies_Left,Discount_Offer,Rating
S8146,B08146,D9146,P8146,460.73,103,19% off,4.8
S8147,B08147,D9147,P8147,768.83,162,6% off,1
S8148,B08148,D9148,P8148,144.94,104,19% off,3.5
S8149,B08149,D9149,P8149,763.92,164,29% off,4.9
S8150,B08150,D9150,P8150,230.83,97,38% off,3.3
S8151,B08151,D9151,P8151,942.37,9,45% off,2.1
S8152,B08152,D9152,P8152,514.51,123,11% off,5
S8153,B08153,D9153,P8153,971.73,476,9% off,1.3
S8154,B08154,D9154,P8154,530.55,486,36% off,3.6
S8155,B08155,D9155,P8155,169.23,357,45% off,1.1
S8156,B08156,D9156,P8156,983.93,298,18% off,2.8
S8157,B08157,D9157,P8157,419.11,180,20% off,2.4
S8158,B08158,D9158,P8158,309.91,465,7% off,3.6
S8159,B08159,D9159,P8159,855.47,96,8% off,3
S8160,B08160,D9160,P8160,904.1,491,40% off,1.8
S8161,B08161,D9161,P8161,828.09,89,44% off,3.8
S8162,B08162,D9162,P8162,367.4,430,27% off,3.2
S8163,B08163,D9163,P8163,564.17,427,10% off,3.4
S8164,B08164,D9164,P8164,791,266,42% off,4.6
S8165,B08165,D9165,P8165,986.51,144,21% off,4.1
S8166,B08166,D9166,P8166,736.49,474,21% off,4.3
S8167,B08167,D9167,P8167,324.02,440,31% off,1.9
S8168,B08168,D9168,P8168,141.3,497,46% off,2.7
S8169,B08169,D9169,P8169,451.9,432,9% off,2.6
S8170,B08170,D9170,P8170,201.9,105,16% off,2.8
S8171,B08171,D9171,P8171,445.71,500,44% off,2.4
S8172,B08172,D9172,P8172,415.78,64,28% off,2.1
S8173,B08173,D9173,P8173,347.78,91,43% off,3.5
S8174,B08174,D9174,P8174,123.6,271,36% off,3.9
S8175,B08175,D9175,P8175,204.9,306,8% off,4.4
S8176,B08176,D9176,P8176,894.05,272,23% off,1.6
S8177,B08177,D9177,P8177,688.39,89,8% off,2.3
S8178,B08178,D9178,P8178,862.03,252,15% off,2.2
S8179,B08179,D9179,P8179,955.37,39,24% off,3.3
S8180,B08180,D9180,P8180,455.37,141,26% off,2.1
S8181,B08181,D9181,P8181,850.41,384,29% off,4.3
S8182,B08182,D9182,P8182,790.77,67,16% off,1.3
S8183,B08183,D9183,P8183,945.78,451,46% off,4.5
S8184,B08184,D9184,P8184,475.93,309,26% off,1.7
S8185,B08185,D9185,P8185,102.46,276,32% off,2.6
S8186,B08186,D9186,P8186,520.84,38,20% off,2.9
S8187,B08187,D9187,P8187,454.78,464,24% off,4.9
S8188,B08188,D9188,P8188,888.09,328,38% off,3.4
S8189,B08189,D9189,P8189,834.91,249,6% off,2.9
S8190,B08190,D9190,P8190,681.27,492,8% off,2.7
S8191,B08191,D9191,P8191,320.74,331,23% off,2.6
S8192,B08192,D9192,P8192,810.5,462,6% off,3.9
S8193,B08193,D9193,P8193,462.86,324,28% off,2
S8194,B08194,D9194,P8194,724.65,416,28% off,3.7
S8195,B08195,D9195,P8195,788.27,173,47% off,3.3
S8196,B08196,D9196,P8196,830.23,179,13% off,3.2
S8197,B08197,D9197,P8197,394.05,427,30% off,1.8
S8198,B08198,D9198,P8198,919.45,238,45% off,4.4
S8199,B08199,D9199,P8199,365.48,370,50% off,2.1
S8200,B08200,D9200,P8200,341.37,166,48% off,2.2
S8201,B08201,D9201,P8201,552.02,20,8% off,1.8
S8202,B08202,D9202,P8202,622.11,444,22% off,3.4
S8203,B08203,D9203,P8203,384.12,208,35% off,4.6
S8204,B08204,D9204,P8204,548.53,266,40% off,2.9
S8205,B08205,D9205,P8205,478.69,46,16% off,3.5
S8206,B08206,D9206,P8206,383.81,444,48% off,1
S8207,B08207,D9207,P8207,695.5,129,27% off,2
S8208,B08208,D9208,P8208,416.44,53,38% off,3.7
S8209,B08209,D9209,P8209,297.22,471,45% off,4.7
S8210,B08210,D9210,P8210,286.37,419,47% off,3.9
S8211,B08211,D9211,P8211,329.62,411,47% off,1.1
S8212,B08212,D9212,P8212,158.28,74,9% off,2.1
S8213,B08213,D9213,P8213,912.14,72,23% off,2.2
S8214,B08214,D9214,P8214,673.18,78,28% off,4.8
S8215,B08215,D9215,P8215,212.16,87,42% off,4
S8216,B08216,D9216,P8216,405.83,18,30% off,3.9
S8217,B08217,D9217,P8217,119.55,3,5% off,3.6
S8218,B08218,D9218,P8218,784.87,424,47% off,1.4
S8219,B08219,D9219,P8219,636.58,391,47% off,3.1
S8220,B08220,D9220,P8220,963.77,137,35% off,3.9
S8221,B08221,D9221,P8221,482.84,219,21% off,1.7
S8222,B08222,D9222,P8222,386.83,68,8% off,2.9
S8223,B08223,D9223,P8223,133.87,264,15% off,2.4
S8224,B08224,D9224,P8224,923.61,132,24% off,2.4
S8225,B08225,D9225,P8225,786.19,66,23% off,1.7
S8226,B08226,D9226,P8226,290.08,487,7% off,2.5
S8227,B08227,D9227,P8227,148.06,246,48% off,2
S8228,B08228,D9228,P8228,119.83,8,41% off,3.8
S8229,B08229,D9229,P8229,128.37,286,17% off,4.7
S8230,B08230,D9230,P8230,468.47,278,20% off,2.2
S8231,B08231,D9231,P8231,494.09,436,8% off,3.2
S8232,B08232,D9232,P8232,691.31,41,48% off,1.3
S8233,B08233,D9233,P8233,563.24,82,33% off,2.2
S8234,B08234,D9234,P8234,874.07,54,14% off,2.1
S8235,B08235,D9235,P8235,522.22,30,11% off,1.5
S8236,B08236,D9236,P8236,827.93,423,28% off,2.4
S8237,B08237,D9237,P8237,207.59,335,38% off,1.1
S8238,B08238,D9238,P8238,143.47,130,37% off,5
S8239,B08239,D9239,P8239,821.38,94,13% off,2.4
S8240,B08240,D9240,P8240,497.73,260,36% off,2.1
S8241,B08241,D9241,P8241,606.42,222,47% off,1.1
S8242,B08242,D9242,P8242,116.42,389,39% off,3.9
S8243,B08243,D9243,P8243,549.32,425,34% off,4.4
S8244,B08244,D9244,P8244,627.66,120,50% off,1.4
S8245,B08245,D9245,P8245,458.31,425,22% off,3.8
S8246,B08246,D9246,P8246,951.64,424,39% off,3
S8247,B08247,D9247,P8247,382.81,199,15% off,1.5
S8248,B08248,D9248,P8248,544.24,86,8% off,1.7
S8249,B08249,D9249,P8249,739.51,464,47% off,1.4
S8250,B08250,D9250,P8250,156.85,121,22% off,3.3
S8251,B08251,D9251,P8251,210.5,277,26% off,4
S8252,B08252,D9252,P8252,831.19,382,13% off,1.4
S8253,B08253,D9253,P8253,280.26,368,41% off,3.2
S8254,B08254,D9254,P8254,283.53,63,7% off,1.6
S8255,B08255,D9255,P8255,737.08,234,20% off,2.2
S8256,B08256,D9256,P8256,181.49,334,47% off,1.5
S8257,B08257,D9257,P8257,164.11,261,16% off,4.3
S8258,B08258,D9258,P8258,493.71,417,19% off,1.3
S8259,B08259,D9259,P8259,733.34,122,11% off,4.7
S8260,B08260,D9260,P8260,929.08,98,14% off,4.8
S8261,B08261,D9261,P8261,797.25,105,16% off,2.7
S8262,B08262,D9262,P8262,617.23,477,42% off,4.1
S8263,B08263,D9263,P8263,209.11,405,33% off,1.1
S8264,B08264,D9264,P8264,920.23,452,5% off,4
S8265,B08265,D9265,P8265,221.6,482,25% off,1.2
S8266,B08266,D9266,P8266,569.23,500,27% off,2.5
S8267,B08267,D9267,P8267,644.45,241,17% off,2.8
S8268,B08268,D9268,P8268,619.21,242,16% off,1.2
S8269,B08269,D9269,P8269,586.7,432,44% off,2.3
S8270,B08270,D9270,P8270,337.63,79,45% off,2.5
S8271,B08271,D9271,P8271,300.09,375,8% off,3.1
S8272,B08272,D9272,P8272,250.05,333,29% off,4.3
S8273,B08273,D9273,P8273,970.84,43,7% off,2.2
S8274,B08274,D9274,P8274,919.53,377,29% off,1.6
S8275,B08275,D9275,P8275,868.38,468,10% off,4.4
S8276,B08276,D9276,P8276,327.9,145,23% off,3.4
S8277,B08277,D9277,P8277,169.37,242,8% off,1.3
S8278,B08278,D9278,P8278,807.13,184,16% off,4
S8279,B08279,D9279,P8279,314.86,290,25% off,1.1
S8280,B08280,D9280,P8280,369.61,486,46% off,2.1
S8281,B08281,D9281,P8281,749.72,401,26% off,4.9
S8282,B08282,D9282,P8282,228.37,389,39% off,3.5
S8283,B08283,D9283,P8283,728.64,408,37% off,3.8
S8284,B08284,D9284,P8284,997.18,115,47% off,3.3
S8285,B08285,D9285,P8285,556.98,155,26% off,3.6
S8286,B08286,D9286,P8286,443.78,243,45% off,1
S8287,B08287,D9287,P8287,378.49,13,48% off,2.5
S8288,B08288,D9288,P8288,307.33,265,16% off,4.3
S8289,B08289,D9289,P8289,483.49,339,44% off,2.9
S8290,B08290,D9290,P8290,487.82,489,36% off,1.3
S8291,B08291,D9291,P8291,958.17,473,31% off,1.6
S8292,B08292,D9292,P8292,497.04,15,17% off,4.9
S8293,B08293,D9293,P8293,479.06,298,40% off,3.3
S8294,B08294,D9294,P8294,542.61,433,16% off,1.6
S8295,B08295,D9295,P8295,185.02,108,9% off,2.9
S8296,B08296,D9296,P8296,423.67,485,23% off,4.7
S8297,B08297,D9297,P8297,723.56,169,40% off,4.8
S8298,B08298,D9298,P8298,859.08,441,24% off,3.8
S8299,B08299,D9299,P8299,176.8,310,49% off,4.4
S8300,B08300,D9300,P8300,784.29,261,19% off,2.1
S8301,B08301,D9301,P8301,735.68,181,12% off,1.7
S8302,B08302,D9302,P8302,357.79,135,25% off,3.3
S8303,B08303,D9303,P8303,978.62,8,43% off,3.7
S8304,B08304,D9304,P8304,886.6,43,15% off,1.6
S8305,B08305,D9305,P8305,635.61,41,30% off,4.4
S8306,B08306,D9306,P8306,258.12,314,47% off,2.9
S8307,B08307,D9307,P8307,941.06,321,44% off,4.6
S8308,B08308,D9308,P8308,482.45,393,17% off,2.2
S8309,B08309,D9309,P8309,358.01,142,36% off,2.7
S8310,B08310,D9310,P8310,228.31,469,49% off,1.5
S8311,B08311,D9311,P8311,562.41,311,17% off,1.8
S8312,B08312,D9312,P8312,532.08,286,41% off,3.3
S8313,B08313,D9313,P8313,625.49,53,13% off,1.4
S8314,B08314,D9314,P8314,964.26,311,21% off,1.8
S8315,B08315,D9315,P8315,490.23,4,47% off,2.1
S8316,B08316,D9316,P8316,945.92,469,40% off,3.6
S8317,B08317,D9317,P8317,139.31,209,25% off,2.7
S8318,B08318,D9318,P8318,778.9,45,22% off,1.9
S8319,B08319,D9319,P8319,806.74,351,42% off,1.5
S8320,B08320,D9320,P8320,940.72,72,22% off,1.1
S8321,B08321,D9321,P8321,891.36,289,26% off,2.6
S8322,B08322,D9322,P8322,197.6,223,10% off,4.3
S8323,B08323,D9323,P8323,498.18,18,27% off,2.8
S8324,B08324,D9324,P8324,221.37,277,23% off,3.3
S8325,B08325,D9325,P8325,213.23,306,6% off,4.2
S8326,B08326,D9326,P8326,663.14,364,30% off,1
S8327,B08327,D9327,P8327,458.78,460,5% off,4.3
S8328,B08328,D9328,P8328,586.62,300,22% off,3.5
S8329,B08329,D9329,P8329,650.74,161,49% off,2.4
S8330,B08330,D9330,P8330,964.56,303,45% off,4.6
S8331,B08331,D9331,P8331,758.88,184,7% off,2.2
S8332,B08332,D9332,P8332,125.56,63,33% off,4.6
S8333,B08333,D9333,P8333,137,494,8% off,2.1
S8334,B08334,D9334,P8334,488.58,458,33% off,4.2
S8335,B08335,D9335,P8335,843.58,62,32% off,1.8
S8336,B08336,D9336,P8336,137.29,270,18% off,2.6
S8337,B08337,D9337,P8337,120.12,373,25% off,3.1
S8338,B08338,D9338,P8338,745.19,372,31% off,2.4
S8339,B08339,D9339,P8339,213.42,31,24% off,4.7
S8340,B08340,D9340,P8340,586.9,255,25% off,4.3
S8341,B08341,D9341,P8341,593.81,140,45% off,2.5
S8342,B08342,D9342,P8342,499.16,423,33% off,4.1
S8343,B08343,D9343,P8343,884.91,192,23% off,1.6
S8344,B08344,D9344,P8344,490.41,176,36% off,2.9
S8345,B08345,D9345,P8345,393.53,370,40% off,3
S8346,B08346,D9346,P8346,211.45,413,20% off,3.9
S8347,B08347,D9347,P8347,220.13,15,21% off,3.6
S8348,B08348,D9348,P8348,435.45,367,40% off,4.8
S8349,B08349,D9349,P8349,196.81,226,23% off,3.5
S8350,B08350,D9350,P8350,783.38,403,11% off,2.5
S8351,B08351,D9351,P8351,525.63,44,26% off,2.6
S8352,B08352,D9352,P8352,823.02,355,45% off,5
S8353,B08353,D9353,P8353,346.88,0,11% off,1.2
S8354,B08354,D9354,P8354,228.91,151,40% off,3.4
S8355,B08355,D9355,P8355,538.03,324,19% off,1.6
S8356,B08356,D9356,P8356,171.93,140,38% off,5
S8357,B08357,D9357,P8357,948.71,366,5% off,3.8
S8358,B08358,D9358,P8358,822.85,31,24% off,1.3
S8359,B08359,D9359,P8359,837.06,336,46% off,4.3
S8360,B08360,D9360,P8360,611.69,9,50% off,4.5
S8361,B08361,D9361,P8361,153.28,399,6% off,2.5
S8362,B08362,D9362,P8362,677.26,384,35% off,4
S8363,B08363,D9363,P8363,254.78,132,40% off,1.2
S8364,B08364,D9364,P8364,603.54,455,49% off,4.4
S8365,B08365,D9365,P8365,184.56,271,26% off,2.5
S8366,B08366,D9366,P8366,561.5,491,40% off,3
S8367,B08367,D9367,P8367,282.64,375,13% off,4.1
S8368,B08368,D9368,P8368,811.41,157,17% off,2
S8369,B08369,D9369,P8369,989.22,484,38% off,3.1
S8370,B08370,D9370,P8370,185.32,46,35% off,4.1
S8371,B08371,D9371,P8371,565.02,29,31% off,4.6
S8372,B08372,D9372,P8372,100.61,17,25% off,2.8
S8373,B08373,D9373,P8373,269.27,219,27% off,1.2
S8374,B08374,D9374,P8374,132.29,424,32% off,3.6
S8375,B08375,D9375,P8375,240.98,189,22% off,4.7
S8376,B08376,D9376,P8376,882.96,336,17% off,3.6
S8377,B08377,D9377,P8377,809.57,362,8% off,1.5
S8378,B08378,D9378,P8378,790.44,493,33% off,1.6
S8379,B08379,D9379,P8379,808.96,500,42% off,1.6
S8380,B08380,D9380,P8380,343.25,446,15% off,2.8
S8381,B08381,D9381,P8381,678.56,205,38% off,1.2
S8382,B08382,D9382,P8382,671.97,79,5% off,4.1
S8383,B08383,D9383,P8383,129.39,328,10% off,3.6
S8384,B08384,D9384,P8384,809.19,446,32% off,2.9
S8385,B08385,D9385,P8385,174.22,274,24% off,2.7
S8386,B08386,D9386,P8386,334.85,244,36% off,1.7
S8387,B08387,D9387,P8387,705.43,125,19% off,1.6
S8388,B08388,D9388,P8388,929,415,26% off,2.7
S8389,B08389,D9389,P8389,132.97,56,30% off,3.9
S8390,B08390,D9390,P8390,694.44,404,37% off,4.7
S8391,B08391,D9391,P8391,943.57,315,47% off,1.6
S8392,B08392,D9392,P8392,889.41,46,31% off,4.3
S8393,B08393,D9393,P8393,836.76,447,44% off,1.8
S8394,B08394,D9394,P8394,393.64,382,47% off,4.5
S8395,B08395,D9395,P8395,955.35,318,44% off,2.1
S8396,B08396,D9396,P8396,322.14,118,42% off,3
S8397,B08397,D9397,P8397,196.52,365,36% off,4.7
S8398,B08398,D9398,P8398,307.86,281,21% off,2.1
S8399,B08399,D9399,P8399,427.61,35,32% off,2.9
S8400,B08400,D9400,P8400,717.1,41,7% off,5
S8401,B08401,D9401,P8401,206.59,115,21% off,4.3
S8402,B08402,D9402,P8402,281.89,75,34% off,3.1
S8403,B08403,D9403,P8403,372.15,293,42% off,3.9
S8404,B08404,D9404,P8404,172.86,394,38% off,4.7
S8405,B08405,D9405,P8405,660.07,237,43% off,5
S8406,B08406,D9406,P8406,162.77,321,24% off,4
S8407,B08407,D9407,P8407,623.86,73,47% off,2.2
S8408,B08408,D9408,P8408,725.18,236,26% off,4.2
S8409,B08409,D9409,P8409,671.46,82,6% off,3.1
S8410,B08410,D9410,P8410,450.58,5,15% off,2.3
S8411,B08411,D9411,P8411,993.91,354,30% off,3.4
S8412,B08412,D9412,P8412,952.18,440,30% off,1.6
S8413,B08413,D9413,P8413,249.94,306,39% off,1.9
S8414,B08414,D9414,P8414,612.21,470,10% off,3.1
S8415,B08415,D9415,P8415,685.45,99,27% off,4.8
S8416,B08416,D9416,P8416,495.75,190,39% off,1
S8417,B08417,D9417,P8417,381.79,480,43% off,2.4
S8418,B08418,D9418,P8418,769.69,357,16% off,1.9
S8419,B08419,D9419,P8419,920,78,49% off,4.3
S8420,B08420,D9420,P8420,564.55,242,8% off,1.6
S8421,B08421,D9421,P8421,912.59,99,43% off,3.9
S8422,B08422,D9422,P8422,812.4,243,48% off,2.5
S8423,B08423,D9423,P8423,740.8,30,38% off,3.8
S8424,B08424,D9424,P8424,834.19,51,38% off,2.4
S8425,B08425,D9425,P8425,854.97,470,9% off,2
S8426,B08426,D9426,P8426,956.01,39,17% off,4.2
S8427,B08427,D9427,P8427,292.1,138,13% off,1.6
S8428,B08428,D9428,P8428,828.7,42,11% off,1.1
S8429,B08429,D9429,P8429,941.97,233,24% off,3.8
S8430,B08430,D9430,P8430,315.91,354,23% off,2.7
S8431,B08431,D9431,P8431,330.46,272,28% off,3.1
S8432,B08432,D9432,P8432,226.76,356,36% off,3.6
S8433,B08433,D9433,P8433,431.66,7,34% off,5
S8434,B08434,D9434,P8434,243.35,416,31% off,1.4
S8435,B08435,D9435,P8435,891.02,438,25% off,3.4
S8436,B08436,D9436,P8436,591.89,420,21% off,2.2
S8437,B08437,D9437,P8437,814.57,434,40% off,4.6
S8438,B08438,D9438,P8438,948.62,229,12% off,2.4
S8439,B08439,D9439,P8439,942.6,151,45% off,4.4
S8440,B08440,D9440,P8440,902.53,179,12% off,2.9
S8441,B08441,D9441,P8441,799.85,176,23% off,4.2
S8442,B08442,D9442,P8442,902.67,40,33% off,2.5
S8443,B08443,D9443,P8443,983.07,291,9% off,3.4
S8444,B08444,D9444,P8444,815.94,99,43% off,4.8
S8445,B08445,D9445,P8445,933.39,43,12% off,3.7
S8446,B08446,D9446,P8446,247.03,217,35% off,3
S8447,B08447,D9447,P8447,450.55,427,45% off,3.6
S8448,B08448,D9448,P8448,253.73,16,49% off,2.9
S8449,B08449,D9449,P8449,113.36,457,10% off,1.6
S8450,B08450,D9450,P8450,505.68,270,32% off,3.2
S8451,B08451,D9451,P8451,717.23,363,45% off,1
S8452,B08452,D9452,P8452,190.97,344,50% off,4.1
S8453,B08453,D9453,P8453,199.7,174,28% off,2.3
S8454,B08454,D9454,P8454,664.63,134,13% off,4.7
S8455,B08455,D9455,P8455,656.64,107,36% off,4
S8456,B08456,D9456,P8456,886.84,474,12% off,3.9
S8457,B08457,D9457,P8457,768.25,201,49% off,4.1
S8458,B08458,D9458,P8458,531.26,376,28% off,1.7
S8459,B08459,D9459,P8459,769.88,265,34% off,1.2
S8460,B08460,D9460,P8460,504.23,219,10% off,3.1
S8461,B08461,D9461,P8461,709.53,57,50% off,2
S8462,B08462,D9462,P8462,219.14,398,33% off,2
S8463,B08463,D9463,P8463,318.92,76,40% off,3.9
S8464,B08464,D9464,P8464,753.64,328,7% off,3.3
S8465,B08465,D9465,P8465,869.64,168,50% off,3.8
S8466,B08466,D9466,P8466,932.86,195,10% off,3.2
S8467,B08467,D9467,P8467,674.43,95,45% off,3
S8468,B08468,D9468,P8468,644.8,18,20% off,4.4
S8469,B08469,D9469,P8469,891.87,480,5% off,3.4
S8470,B08470,D9470,P8470,656.11,492,33% off,3.6
S8471,B08471,D9471,P8471,688.65,20,18% off,3.9
S8472,B08472,D9472,P8472,116.93,257,26% off,2.1
S8473,B08473,D9473,P8473,548.44,498,13% off,2.7
S8474,B08474,D9474,P8474,362.87,176,48% off,3
S8475,B08475,D9475,P8475,650.03,232,9% off,2.9
S8476,B08476,D9476,P8476,768.47,364,16% off,4.4
S8477,B08477,D9477,P8477,144.83,301,6% off,3.1
S8478,B08478,D9478,P8478,681.34,431,49% off,2
S8479,B08479,D9479,P8479,786.32,342,20% off,2.4
S8480,B08480,D9480,P8480,842.91,189,45% off,4.9
S8481,B08481,D9481,P8481,880.59,153,46% off,3.5
S8482,B08482,D9482,P8482,947.47,254,50% off,4.3
S8483,B08483,D9483,P8483,482.66,453,23% off,2.8
S8484,B08484,D9484,P8484,504.49,456,33% off,4.4
S8485,B08485,D9485,P8485,342.87,171,34% off,3.6
S8486,B08486,D9486,P8486,289.77,124,48% off,1.9
S8487,B08487,D9487,P8487,390.32,283,35% off,4.4
S8488,B08488,D9488,P8488,919.14,404,6% off,5
S8489,B08489,D9489,P8489,191.61,369,38% off,4.6
S8490,B08490,D9490,P8490,717.71,119,42% off,2.7
S8491,B08491,D9491,P8491,322.08,442,19% off,2.2
S8492,B08492,D9492,P8492,717.83,437,19% off,1.3
S8493,B08493,D9493,P8493,205.84,8,48% off,3.2
S8494,B08494,D9494,P8494,566.45,342,8% off,3.7
S8495,B08495,D9495,P8495,690.73,23,8% off,3
S8496,B08496,D9496,P8496,670.64,497,17% off,3.4
S8497,B08497,D9497,P8497,374.54,87,41% off,3.3
S8498,B08498,D9498,P8498,935.29,420,6% off,1.4
S8499,B08499,D9499,P8499,594.8,438,17% off,4.7
S8500,B08500,D9500,P8500,801.27,252,27% off,2.5
S8501,B08501,D9501,P8501,143.43,384,6% off,4.7
S8502,B08502,D9502,P8502,991.19,364,15% off,1
S8503,B08503,D9503,P8503,118.63,37,21% off,1.6
S8504,B08504,D9504,P8504,435.59,2,34% off,1.9
S8505,B08505,D9505,P8505,345.42,314,30% off,3.3
S8506,B08506,D9506,P8506,383.62,134,38% off,3.2
S8507,B08507,D9507,P8507,799.04,418,11% off,2.5
S8508,B08508,D9508,P8508,159.3,345,49% off,4.4
S8509,B08509,D9509,P8509,668.53,58,12% off,1.1
S8510,B08510,D9510,P8510,224.82,184,8% off,1.7
S8511,B08511,D9511,P8511,507.11,300,46% off,2.7
S8512,B08512,D9512,P8512,283.8,242,33% off,2.4
S8513,B08513,D9513,P8513,643.39,141,23% off,1.8
S8514,B08514,D9514,P8514,406.88,205,10% off,3.1
S8515,B08515,D9515,P8515,951.56,54,13% off,4.2
S8516,B08516,D9516,P8516,242.22,461,10% off,4.3
S8517,B08517,D9517,P8517,913.02,63,50% off,5
S8518,B08518,D9518,P8518,267.77,463,40% off,2.7
S8519,B08519,D9519,P8519,314.78,236,17% off,4.9
S8520,B08520,D9520,P8520,534.19,185,34% off,4.7
S8521,B08521,D9521,P8521,962.05,313,11% off,2
S8522,B08522,D9522,P8522,718.09,226,7% off,2.3
S8523,B08523,D9523,P8523,445.74,115,17% off,1.1
S8524,B08524,D9524,P8524,205.44,479,26% off,4.8
S8525,B08525,D9525,P8525,700.57,31,10% off,5
S8526,B08526,D9526,P8526,931.05,430,39% off,2.8
S8527,B08527,D9527,P8527,500.83,54,47% off,1.1
S8528,B08528,D9528,P8528,801.92,26,26% off,2.2
S8529,B08529,D9529,P8529,594.3,305,14% off,2.8
S8530,B08530,D9530,P8530,198.92,477,35% off,2.3
S8531,B08531,D9531,P8531,603.5,60,29% off,3.5
S8532,B08532,D9532,P8532,962.18,225,47% off,1.5
S8533,B08533,D9533,P8533,838.35,389,6% off,2.9
S8534,B08534,D9534,P8534,377.44,224,25% off,2.3
S8535,B08535,D9535,P8535,213.38,446,32% off,2.6
S8536,B08536,D9536,P8536,206.56,112,31% off,3.9
S8537,B08537,D9537,P8537,274.86,476,21% off,2.6
S8538,B08538,D9538,P8538,587.99,196,10% off,2.8
S8539,B08539,D9539,P8539,484.28,363,21% off,1.4
S8540,B08540,D9540,P8540,913.31,285,50% off,3.8
S8541,B08541,D9541,P8541,648.72,281,27% off,1
S8542,B08542,D9542,P8542,569.09,340,20% off,4.2
S8543,B08543,D9543,P8543,699.13,219,22% off,2.9
S8544,B08544,D9544,P8544,618.21,392,24% off,3.6
S8545,B08545,D9545,P8545,235.47,54,23% off,3.3
S8546,B08546,D9546,P8546,234.35,247,48% off,4.7
S8547,B08547,D9547,P8547,182.07,401,16% off,2.3
S8548,B08548,D9548,P8548,756.14,253,28% off,3.8
S8549,B08549,D9549,P8549,410.9,195,8% off,3
S8550,B08550,D9550,P8550,224.64,118,5% off,1.1
S8551,B08551,D9551,P8551,264.37,437,14% off,4.7
S8552,B08552,D9552,P8552,959.61,148,34% off,2.5
S8553,B08553,D9553,P8553,856.83,19,10% off,2.4
S8554,B08554,D9554,P8554,777.65,82,26% off,4.6
S8555,B08555,D9555,P8555,347.99,371,17% off,4.1
S8556,B08556,D9556,P8556,646.18,225,26% off,1.9
S8557,B08557,D9557,P8557,961.74,251,21% off,3.2
S8558,B08558,D9558,P8558,385.66,104,25% off,1.2
S8559,B08559,D9559,P8559,764.3,313,35% off,1.1
S8560,B08560,D9560,P8560,216.94,201,8% off,2.6
S8561,B08561,D9561,P8561,788.81,492,39% off,4.9
S8562,B08562,D9562,P8562,647.35,492,20% off,2.7
S8563,B08563,D9563,P8563,541.37,60,45% off,1.6
S8564,B08564,D9564,P8564,520.75,24,12% off,1.6
S8565,B08565,D9565,P8565,338.13,308,29% off,2.8
S8566,B08566,D9566,P8566,453.74,55,28% off,3.5
S8567,B08567,D9567,P8567,668.82,106,9% off,4.9
S8568,B08568,D9568,P8568,192.26,203,44% off,2.9
S8569,B08569,D9569,P8569,550.3,424,7% off,4.2
S8570,B08570,D9570,P8570,465.04,395,15% off,3.6
S8571,B08571,D9571,P8571,650.16,172,38% off,4.2
S8572,B08572,D9572,P8572,566.68,138,28% off,1.4
S8573,B08573,D9573,P8573,255.92,240,7% off,4.9
S8574,B08574,D9574,P8574,557.12,193,24% off,4.7
S8575,B08575,D9575,P8575,828.6,394,41% off,3.2
S8576,B08576,D9576,P8576,931.08,130,10% off,1.7
S8577,B08577,D9577,P8577,431.01,76,25% off,1.8
S8578,B08578,D9578,P8578,765.4,460,44% off,1.5
S8579,B08579,D9579,P8579,755.33,257,47% off,3.3
S8580,B08580,D9580,P8580,543.74,112,9% off,3.8
S8581,B08581,D9581,P8581,682.95,208,5% off,4.8
S8582,B08582,D9582,P8582,594.94,368,50% off,3.9
S8583,B08583,D9583,P8583,552.89,56,45% off,1.9
S8584,B08584,D9584,P8584,608.11,494,17% off,3.6
S8585,B08585,D9585,P8585,475.65,381,29% off,1
S8586,B08586,D9586,P8586,963.43,127,30% off,1.4
S8587,B08587,D9587,P8587,459.68,34,39% off,3.4
S8588,B08588,D9588,P8588,246.96,407,22% off,4.7
S8589,B08589,D9589,P8589,609.41,486,10% off,4.2
S8590,B08590,D9590,P8590,408.75,323,41% off,3.5
S8591,B08591,D9591,P8591,850.82,196,27% off,2.9
S8592,B08592,D9592,P8592,224.82,191,22% off,5
S8593,B08593,D9593,P8593,129.53,247,20% off,1.9
S8594,B08594,D9594,P8594,522.18,1,45% off,1
S8595,B08595,D9595,P8595,827.44,169,43% off,4.1
S8596,B08596,D9596,P8596,178.88,60,36% off,3.9
S8597,B08597,D9597,P8597,339.07,485,38% off,1.5
S8598,B08598,D9598,P8598,748.19,105,49% off,3.7
S8599,B08599,D9599,P8599,538.89,284,38% off,4.9
S8600,B08600,D9600,P8600,137.48,282,45% off,4.9
S8601,B08601,D9601,P8601,882.57,32,25% off,4.7
S8602,B08602,D9602,P8602,668.21,214,5% off,2.6
S8603,B08603,D9603,P8603,508.38,103,7% off,2.2
S8604,B08604,D9604,P8604,766.47,95,20% off,1.3
S8605,B08605,D9605,P8605,811,407,17% off,2.5
S8606,B08606,D9606,P8606,108.85,213,33% off,2.9
S8607,B08607,D9607,P8607,623.97,242,15% off,1.4
S8608,B08608,D9608,P8608,646.88,221,33% off,2.9
