Date_ID,Sales_Date,Day,Month,Quarter,Year,Weekday
D8792,04-12-2023,4,12,Q4,2023,Monday
D8793,14-05-2024,14,5,Q2,2024,Tuesday
D8794,18-08-2025,18,8,Q3,2025,Monday
D8795,16-10-2025,16,10,Q4,2025,Thursday
D8796,23-02-2025,23,2,Q1,2025,Sunday
D8797,24-03-2024,24,3,Q1,2024,Sunday
D8798,06-06-2024,6,6,Q2,2024,Thursday
D8799,22-02-2025,22,2,Q1,2025,Saturday
D8800,14-08-2025,14,8,Q3,2025,Thursday
D8801,07-05-2024,7,5,Q2,2024,Tuesday
D8802,28-03-2024,28,3,Q1,2024,Thursday
D8803,17-04-2024,17,4,Q2,2024,Wednesday
D8804,26-10-2024,26,10,Q4,2024,Saturday
D8805,27-09-2025,27,9,Q3,2025,Saturday
D8806,27-07-2025,27,7,Q3,2025,Sunday
D8807,18-07-2024,18,7,Q3,2024,Thursday
D8808,18-10-2025,18,10,Q4,2025,Saturday
D8809,12-04-2024,12,4,Q2,2024,Friday
D8810,04-08-2025,4,8,Q3,2025,Monday
D8811,09-01-2024,9,1,Q1,2024,Tuesday
D8812,31-07-2025,31,7,Q3,2025,Thursday
D8813,25-04-2024,25,4,Q2,2024,Thursday
D8814,14-03-2025,14,3,Q1,2025,Friday
D8815,25-07-2024,25,7,Q3,2024,Thursday
D8816,16-09-2025,16,9,Q3,2025,Tuesday
D8817,09-11-2024,9,11,Q4,2024,Saturday
D8818,08-10-2024,8,10,Q4,2024,Tuesday
D8819,29-11-2023,29,11,Q4,2023,Wednesday
D8820,04-06-2025,4,6,Q2,2025,Wednesday
D8821,16-07-2024,16,7,Q3,2024,Tuesday
D8822,31-05-2025,31,5,Q2,2025,Saturday
D8823,17-10-2025,17,10,Q4,2025,Friday
D8824,23-12-2024,23,12,Q4,2024,Monday
D8825,26-12-2024,26,12,Q4,2024,Thursday
D8826,15-07-2025,15,7,Q3,2025,Tuesday
D8827,19-04-2024,19,4,Q2,2024,Friday
D8828,05-06-2025,5,6,Q2,2025,Thursday
D8829,24-01-2024,24,1,Q1,2024,Wednesday
D8830,07-11-2023,7,11,Q4,2023,Tuesday
D8831,06-11-2024,6,11,Q4,2024,Wednesday
D8832,26-10-2024,26,10,Q4,2024,Saturday
D8833,23-01-2024,23,1,Q1,2024,Tuesday
D8834,29-10-2023,29,10,Q4,2023,Sunday
D8835,16-04-2024,16,4,Q2,2024,Tuesday
D8836,02-11-2023,2,11,Q4,2023,Thursday
D8837,28-01-2025,28,1,Q1,2025,Tuesday
D8838,28-03-2025,28,3,Q1,2025,Friday
D8839,08-03-2024,8,3,Q1,2024,Friday
D8840,30-06-2024,30,6,Q2,2024,Sunday
D8841,17-10-2025,17,10,Q4,2025,Friday
D8842,01-03-2024,1,3,Q1,2024,Friday
D8843,25-03-2024,25,3,Q1,2024,Monday
D8844,01-11-2024,1,11,Q4,2024,Friday
D8845,28-05-2024,28,5,Q2,2024,Tuesday
D8846,01-06-2025,1,6,Q2,2025,Sunday
D8847,15-03-2025,15,3,Q1,2025,Saturday
D8848,29-08-2025,29,8,Q3,2025,Friday
D8849,18-12-2024,18,12,Q4,2024,Wednesday
D8850,21-12-2023,21,12,Q4,2023,Thursday
D8851,25-11-2023,25,11,Q4,2023,Saturday
D8852,20-10-2025,20,10,Q4,2025,Monday
D8853,05-02-2025,5,2,Q1,2025,Wednesday
D8854,13-09-2024,13,9,Q3,2024,Friday
D8855,25-02-2025,25,2,Q1,2025,Tuesday
D8856,14-08-2024,14,8,Q3,2024,Wednesday
D8857,10-07-2024,10,7,Q3,2024,Wednesday
D8858,02-11-2023,2,11,Q4,2023,Thursday
D8859,05-07-2025,5,7,Q3,2025,Saturday
D8860,18-08-2024,18,8,Q3,2024,Sunday
D8861,18-01-2025,18,1,Q1,2025,Saturday
D8862,14-03-2024,14,3,Q1,2024,Thursday
D8863,19-08-2025,19,8,Q3,2025,Tuesday
D8864,05-09-2025,5,9,Q3,2025,Friday
D8865,25-04-2024,25,4,Q2,2024,Thursday
D8866,22-06-2024,22,6,Q2,2024,Saturday
D8867,24-06-2024,24,6,Q2,2024,Monday
D8868,17-07-2025,17,7,Q3,2025,Thursday
D8869,23-12-2023,23,12,Q4,2023,Saturday
D8870,06-04-2024,6,4,Q2,2024,Saturday
D8871,24-04-2025,24,4,Q2,2025,Thursday
D8872,30-01-2025,30,1,Q1,2025,Thursday
D8873,05-03-2024,5,3,Q1,2024,Tuesday
D8874,18-03-2024,18,3,Q1,2024,Monday
D8875,28-08-2024,28,8,Q3,2024,Wednesday
D8876,08-03-2025,8,3,Q1,2025,Saturday
D8877,13-03-2024,13,3,Q1,2024,Wednesday
D8878,18-05-2024,18,5,Q2,2024,Saturday
D8879,08-09-2024,8,9,Q3,2024,Sunday
D8880,07-02-2024,7,2,Q1,2024,Wednesday
D8881,24-04-2024,24,4,Q2,2024,Wednesday
D8882,20-02-2024,20,2,Q1,2024,Tuesday
D8883,11-12-2023,11,12,Q4,2023,Monday
D8884,19-12-2023,19,12,Q4,2023,Tuesday
D8885,04-05-2024,4,5,Q2,2024,Saturday
D8886,26-02-2025,26,2,Q1,2025,Wednesday
D8887,14-01-2024,14,1,Q1,2024,Sunday
D8888,08-01-2025,8,1,Q1,2025,Wednesday
D8889,28-11-2024,28,11,Q4,2024,Thursday
D8890,14-04-2025,14,4,Q2,2025,Monday
D8891,13-06-2024,13,6,Q2,2024,Thursday
D8892,19-03-2025,19,3,Q1,2025,Wednesday
D8893,15-06-2024,15,6,Q2,2024,Saturday
D8894,11-11-2023,11,11,Q4,2023,Saturday
D8895,24-09-2025,24,9,Q3,2025,Wednesday
D8896,24-11-2024,24,11,Q4,2024,Sunday
D8897,02-04-2024,2,4,Q2,2024,Tuesday
D8898,31-08-2025,31,8,Q3,2025,Sunday
D8899,10-07-2025,10,7,Q3,2025,Thursday
D8900,28-06-2025,28,6,Q2,2025,Saturday
D8901,30-12-2023,30,12,Q4,2023,Saturday
D8902,12-06-2024,12,6,Q2,2024,Wednesday
D8903,15-11-2023,15,11,Q4,2023,Wednesday
D8904,29-09-2024,29,9,Q3,2024,Sunday
D8905,08-03-2025,8,3,Q1,2025,Saturday
D8906,01-12-2024,1,12,Q4,2024,Sunday
D8907,01-08-2024,1,8,Q3,2024,Thursday
D8908,31-12-2024,31,12,Q4,2024,Tuesday
D8909,29-09-2024,29,9,Q3,2024,Sunday
D8910,22-03-2025,22,3,Q1,2025,Saturday
D8911,16-02-2024,16,2,Q1,2024,Friday
D8912,21-03-2024,21,3,Q1,2024,Thursday
D8913,05-11-2023,5,11,Q4,2023,Sunday
D8914,27-12-2024,27,12,Q4,2024,Friday
D8915,10-01-2025,10,1,Q1,2025,Friday
D8916,13-10-2024,13,10,Q4,2024,Sunday
D8917,11-09-2025,11,9,Q3,2025,Thursday
D8918,04-10-2024,4,10,Q4,2024,Friday
D8919,06-05-2025,6,5,Q2,2025,Tuesday
D8920,27-04-2024,27,4,Q2,2024,Saturday
D8921,18-06-2025,18,6,Q2,2025,Wednesday
D8922,19-06-2025,19,6,Q2,2025,Thursday
D8923,11-10-2025,11,10,Q4,2025,Saturday
D8924,14-03-2024,14,3,Q1,2024,Thursday
D8925,21-06-2025,21,6,Q2,2025,Saturday
D8926,17-11-2024,17,11,Q4,2024,Sunday
D8927,06-08-2024,6,8,Q3,2024,Tuesday
D8928,23-05-2025,23,5,Q2,2025,Friday
D8929,08-05-2025,8,5,Q2,2025,Thursday
D8930,24-07-2025,24,7,Q3,2025,Thursday
D8931,04-07-2024,4,7,Q3,2024,Thursday
D8932,17-12-2024,17,12,Q4,2024,Tuesday
D8933,25-08-2024,25,8,Q3,2024,Sunday
D8934,18-06-2024,18,6,Q2,2024,Tuesday
D8935,10-05-2025,10,5,Q2,2025,Saturday
D8936,15-03-2025,15,3,Q1,2025,Saturday
D8937,26-08-2024,26,8,Q3,2024,Monday
D8938,02-11-2024,2,11,Q4,2024,Saturday
D8939,11-09-2025,11,9,Q3,2025,Thursday
D8940,12-01-2025,12,1,Q1,2025,Sunday
D8941,22-01-2024,22,1,Q1,2024,Monday
D8942,09-04-2024,9,4,Q2,2024,Tuesday
D8943,02-02-2024,2,2,Q1,2024,Friday
D8944,20-02-2025,20,2,Q1,2025,Thursday
D8945,11-12-2024,11,12,Q4,2024,Wednesday
D8946,13-07-2024,13,7,Q3,2024,Saturday
D8947,10-04-2025,10,4,Q2,2025,Thursday
D8948,24-12-2024,24,12,Q4,2024,Tuesday
D8949,13-04-2024,13,4,Q2,2024,Saturday
D8950,14-03-2024,14,3,Q1,2024,Thursday
D8951,22-08-2024,22,8,Q3,2024,Thursday
D8952,14-04-2025,14,4,Q2,2025,Monday
D8953,06-12-2024,6,12,Q4,2024,Friday
D8954,06-06-2024,6,6,Q2,2024,Thursday
D8955,13-07-2024,13,7,Q3,2024,Saturday
D8956,03-10-2025,3,10,Q4,2025,Friday
D8957,31-01-2024,31,1,Q1,2024,Wednesday
D8958,28-03-2024,28,3,Q1,2024,Thursday
D8959,18-09-2025,18,9,Q3,2025,Thursday
D8960,13-11-2023,13,11,Q4,2023,Monday
D8961,26-06-2024,26,6,Q2,2024,Wednesday
D8962,27-01-2024,27,1,Q1,2024,Saturday
D8963,24-10-2025,24,10,Q4,2025,Friday
D8964,17-06-2024,17,6,Q2,2024,Monday
D8965,22-06-2025,22,6,Q2,2025,Sunday
D8966,09-05-2024,9,5,Q2,2024,Thursday
D8967,20-08-2024,20,8,Q3,2024,Tuesday
D8968,01-12-2023,1,12,Q4,2023,Friday
D8969,11-06-2025,11,6,Q2,2025,Wednesday
D8970,03-09-2024,3,9,Q3,2024,Tuesday
D8971,24-04-2024,24,4,Q2,2024,Wednesday
D8972,30-07-2024,30,7,Q3,2024,Tuesday
D8973,28-09-2024,28,9,Q3,2024,Saturday
D8974,26-10-2024,26,10,Q4,2024,Saturday
D8975,10-08-2025,10,8,Q3,2025,Sunday
D8976,19-03-2024,19,3,Q1,2024,Tuesday
D8977,05-11-2023,5,11,Q4,2023,Sunday
D8978,06-04-2025,6,4,Q2,2025,Sunday
D8979,17-01-2024,17,1,Q1,2024,Wednesday
D8980,22-12-2024,22,12,Q4,2024,Sunday
D8981,15-03-2025,15,3,Q1,2025,Saturday
D8982,04-11-2023,4,11,Q4,2023,Saturday
D8983,11-05-2024,11,5,Q2,2024,Saturday
D8984,18-04-2024,18,4,Q2,2024,Thursday
D8985,18-02-2025,18,2,Q1,2025,Tuesday
D8986,26-08-2024,26,8,Q3,2024,Monday
D8987,04-05-2025,4,5,Q2,2025,Sunday
D8988,13-07-2024,13,7,Q3,2024,Saturday
D8989,22-05-2024,22,5,Q2,2024,Wednesday
D8990,24-01-2024,24,1,Q1,2024,Wednesday
D8991,23-11-2024,23,11,Q4,2024,Saturday
D8992,21-03-2024,21,3,Q1,2024,Thursday
D8993,24-03-2024,24,3,Q1,2024,Sunday
D8994,29-09-2025,29,9,Q3,2025,Monday
D8995,30-05-2024,30,5,Q2,2024,Thursday
D8996,16-06-2024,16,6,Q2,2024,Sunday
D8997,23-03-2024,23,3,Q1,2024,Saturday
D8998,06-01-2025,6,1,Q1,2025,Monday
D8999,11-09-2025,11,9,Q3,2025,Thursday
D9000,15-06-2024,15,6,Q2,2024,Saturday
D9001,10-01-2024,10,1,Q1,2024,Wednesday
D9002,20-12-2023,20,12,Q4,2023,Wednesday
D9003,29-01-2025,29,1,Q1,2025,Wednesday
D9004,03-12-2023,3,12,Q4,2023,Sunday
D9005,15-06-2024,15,6,Q2,2024,Saturday
D9006,01-04-2024,1,4,Q2,2024,Monday
D9007,17-08-2024,17,8,Q3,2024,Saturday
D9008,26-07-2024,26,7,Q3,2024,Friday
D9009,19-01-2025,19,1,Q1,2025,Sunday
D9010,04-09-2024,4,9,Q3,2024,Wednesday
D9011,29-01-2025,29,1,Q1,2025,Wednesday
D9012,05-04-2025,5,4,Q2,2025,Saturday
D9013,06-07-2025,6,7,Q3,2025,Sunday
D9014,24-01-2025,24,1,Q1,2025,Friday
D9015,18-06-2024,18,6,Q2,2024,Tuesday
D9016,14-04-2025,14,4,Q2,2025,Monday
D9017,08-08-2024,8,8,Q3,2024,Thursday
D9018,24-05-2024,24,5,Q2,2024,Friday
D9019,10-11-2023,10,11,Q4,2023,Friday
D9020,29-09-2024,29,9,Q3,2024,Sunday
D9021,31-01-2024,31,1,Q1,2024,Wednesday
D9022,03-03-2025,3,3,Q1,2025,Monday
D9023,24-10-2024,24,10,Q4,2024,Thursday
D9024,08-03-2024,8,3,Q1,2024,Friday
D9025,28-05-2025,28,5,Q2,2025,Wednesday
D9026,22-03-2024,22,3,Q1,2024,Friday
D9027,08-11-2024,8,11,Q4,2024,Friday
D9028,18-08-2025,18,8,Q3,2025,Monday
D9029,29-04-2025,29,4,Q2,2025,Tuesday
D9030,04-09-2025,4,9,Q3,2025,Thursday
D9031,16-10-2024,16,10,Q4,2024,Wednesday
D9032,20-01-2025,20,1,Q1,2025,Monday
D9033,15-11-2024,15,11,Q4,2024,Friday
D9034,22-04-2024,22,4,Q2,2024,Monday
D9035,27-07-2024,27,7,Q3,2024,Saturday
D9036,04-02-2024,4,2,Q1,2024,Sunday
D9037,18-10-2025,18,10,Q4,2025,Saturday
D9038,06-12-2023,6,12,Q4,2023,Wednesday
D9039,07-11-2024,7,11,Q4,2024,Thursday
D9040,29-06-2025,29,6,Q2,2025,Sunday
D9041,15-10-2024,15,10,Q4,2024,Tuesday
D9042,28-06-2025,28,6,Q2,2025,Saturday
D9043,05-01-2024,5,1,Q1,2024,Friday
D9044,27-08-2024,27,8,Q3,2024,Tuesday
D9045,08-11-2024,8,11,Q4,2024,Friday
D9046,24-06-2025,24,6,Q2,2025,Tuesday
D9047,27-08-2024,27,8,Q3,2024,Tuesday
D9048,19-09-2025,19,9,Q3,2025,Friday
D9049,15-10-2024,15,10,Q4,2024,Tuesday
D9050,16-03-2024,16,3,Q1,2024,Saturday
D9051,10-09-2025,10,9,Q3,2025,Wednesday
D9052,10-10-2025,10,10,Q4,2025,Friday
D9053,17-03-2025,17,3,Q1,2025,Monday
D9054,08-03-2024,8,3,Q1,2024,Friday
D9055,22-04-2025,22,4,Q2,2025,Tuesday
D9056,15-02-2025,15,2,Q1,2025,Saturday
D9057,16-02-2025,16,2,Q1,2025,Sunday
D9058,15-05-2025,15,5,Q2,2025,Thursday
D9059,18-08-2024,18,8,Q3,2024,Sunday
D9060,02-02-2025,2,2,Q1,2025,Sunday
D9061,28-08-2024,28,8,Q3,2024,Wednesday
D9062,19-03-2024,19,3,Q1,2024,Tuesday
D9063,01-07-2024,1,7,Q3,2024,Monday
D9064,14-01-2024,14,1,Q1,2024,Sunday
D9065,24-12-2024,24,12,Q4,2024,Tuesday
D9066,04-09-2024,4,9,Q3,2024,Wednesday
D9067,20-12-2023,20,12,Q4,2023,Wednesday
D9068,23-01-2025,23,1,Q1,2025,Thursday
D9069,02-06-2024,2,6,Q2,2024,Sunday
D9070,17-07-2025,17,7,Q3,2025,Thursday
D9071,04-03-2024,4,3,Q1,2024,Monday
D9072,06-06-2025,6,6,Q2,2025,Friday
D9073,09-06-2025,9,6,Q2,2025,Monday
D9074,17-08-2024,17,8,Q3,2024,Saturday
D9075,22-10-2025,22,10,Q4,2025,Wednesday
D9076,05-10-2024,5,10,Q4,2024,Saturday
D9077,25-04-2024,25,4,Q2,2024,Thursday
D9078,25-08-2024,25,8,Q3,2024,Sunday
D9079,06-05-2024,6,5,Q2,2024,Monday
D9080,22-01-2024,22,1,Q1,2024,Monday
D9081,03-07-2025,3,7,Q3,2025,Thursday
D9082,27-04-2025,27,4,Q2,2025,Sunday
D9083,20-01-2024,20,1,Q1,2024,Saturday
D9084,21-12-2023,21,12,Q4,2023,Thursday
D9085,30-09-2024,30,9,Q3,2024,Monday
D9086,08-03-2025,8,3,Q1,2025,Saturday
D9087,22-02-2024,22,2,Q1,2024,Thursday
D9088,17-09-2025,17,9,Q3,2025,Wednesday
D9089,08-11-2024,8,11,Q4,2024,Friday
D9090,09-12-2023,9,12,Q4,2023,Saturday
D9091,11-10-2024,11,10,Q4,2024,Friday
D9092,01-07-2025,1,7,Q3,2025,Tuesday
D9093,21-04-2025,21,4,Q2,2025,Monday
D9094,04-09-2024,4,9,Q3,2024,Wednesday
D9095,19-08-2024,19,8,Q3,2024,Monday
D9096,29-11-2024,29,11,Q4,2024,Friday
D9097,23-07-2025,23,7,Q3,2025,Wednesday
D9098,10-02-2024,10,2,Q1,2024,Saturday
D9099,10-11-2023,10,11,Q4,2023,Friday
D9100,20-01-2024,20,1,Q1,2024,Saturday
D9101,24-05-2024,24,5,Q2,2024,Friday
D9102,20-08-2025,20,8,Q3,2025,Wednesday
D9103,03-02-2025,3,2,Q1,2025,Monday
D9104,26-03-2024,26,3,Q1,2024,Tuesday
D9105,29-03-2024,29,3,Q1,2024,Friday
D9106,08-10-2025,8,10,Q4,2025,Wednesday
D9107,03-11-2024,3,11,Q4,2024,Sunday
D9108,21-05-2024,21,5,Q2,2024,Tuesday
D9109,28-11-2023,28,11,Q4,2023,Tuesday
D9110,05-11-2024,5,11,Q4,2024,Tuesday
D9111,01-07-2024,1,7,Q3,2024,Monday
D9112,24-06-2025,24,6,Q2,2025,Tuesday
D9113,16-01-2025,16,1,Q1,2025,Thursday
D9114,06-07-2024,6,7,Q3,2024,Saturday
D9115,17-10-2025,17,10,Q4,2025,Friday
D9116,30-04-2024,30,4,Q2,2024,Tuesday
D9117,19-06-2024,19,6,Q2,2024,Wednesday
D9118,11-06-2024,11,6,Q2,2024,Tuesday
D9119,06-04-2025,6,4,Q2,2025,Sunday
D9120,07-11-2024,7,11,Q4,2024,Thursday
D9121,25-08-2024,25,8,Q3,2024,Sunday
D9122,16-08-2025,16,8,Q3,2025,Saturday
D9123,17-07-2024,17,7,Q3,2024,Wednesday
D9124,10-09-2024,10,9,Q3,2024,Tuesday
D9125,01-04-2025,1,4,Q2,2025,Tuesday
D9126,07-09-2024,7,9,Q3,2024,Saturday
D9127,18-12-2024,18,12,Q4,2024,Wednesday
D9128,18-07-2025,18,7,Q3,2025,Friday
D9129,24-11-2024,24,11,Q4,2024,Sunday
D9130,26-09-2025,26,9,Q3,2025,Friday
D9131,01-12-2024,1,12,Q4,2024,Sunday
D9132,18-02-2024,18,2,Q1,2024,Sunday
D9133,09-01-2025,9,1,Q1,2025,Thursday
D9134,20-06-2024,20,6,Q2,2024,Thursday
D9135,03-10-2025,3,10,Q4,2025,Friday
D9136,18-12-2024,18,12,Q4,2024,Wednesday
D9137,26-09-2025,26,9,Q3,2025,Friday
D9138,05-01-2024,5,1,Q1,2024,Friday
D9139,30-10-2024,30,10,Q4,2024,Wednesday
D9140,07-11-2023,7,11,Q4,2023,Tuesday
D9141,07-12-2023,7,12,Q4,2023,Thursday
D9142,28-09-2025,28,9,Q3,2025,Sunday
D9143,16-04-2025,16,4,Q2,2025,Wednesday
D9144,03-05-2025,3,5,Q2,2025,Saturday
D9145,04-08-2025,4,8,Q3,2025,Monday
D9146,28-10-2024,28,10,Q4,2024,Monday
D9147,04-07-2025,4,7,Q3,2025,Friday
D9148,04-11-2023,4,11,Q4,2023,Saturday
D9149,12-02-2025,12,2,Q1,2025,Wednesday
D9150,22-04-2024,22,4,Q2,2024,Monday
D9151,06-10-2025,6,10,Q4,2025,Monday
D9152,31-12-2024,31,12,Q4,2024,Tuesday
D9153,22-06-2025,22,6,Q2,2025,Sunday
D9154,07-09-2024,7,9,Q3,2024,Saturday
D9155,23-04-2025,23,4,Q2,2025,Wednesday
D9156,31-08-2024,31,8,Q3,2024,Saturday
D9157,25-07-2024,25,7,Q3,2024,Thursday
D9158,19-04-2025,19,4,Q2,2025,Saturday
D9159,29-06-2024,29,6,Q2,2024,Saturday
D9160,27-01-2024,27,1,Q1,2024,Saturday
D9161,03-06-2025,3,6,Q2,2025,Tuesday
D9162,28-07-2025,28,7,Q3,2025,Monday
D9163,11-06-2025,11,6,Q2,2025,Wednesday
D9164,01-12-2024,1,12,Q4,2024,Sunday
D9165,24-03-2025,24,3,Q1,2025,Monday
D9166,19-08-2025,19,8,Q3,2025,Tuesday
D9167,14-04-2024,14,4,Q2,2024,Sunday
D9168,01-10-2024,1,10,Q4,2024,Tuesday
D9169,20-03-2024,20,3,Q1,2024,Wednesday
D9170,20-07-2025,20,7,Q3,2025,Sunday
D9171,30-01-2024,30,1,Q1,2024,Tuesday
D9172,28-07-2024,28,7,Q3,2024,Sunday
D9173,26-12-2024,26,12,Q4,2024,Thursday
D9174,25-03-2024,25,3,Q1,2024,Monday
D9175,16-10-2024,16,10,Q4,2024,Wednesday
D9176,09-09-2024,9,9,Q3,2024,Monday
D9177,17-06-2024,17,6,Q2,2024,Monday
D9178,02-03-2025,2,3,Q1,2025,Sunday
D9179,05-06-2025,5,6,Q2,2025,Thursday
D9180,14-08-2025,14,8,Q3,2025,Thursday
D9181,18-07-2024,18,7,Q3,2024,Thursday
D9182,07-10-2024,7,10,Q4,2024,Monday
D9183,03-01-2025,3,1,Q1,2025,Friday
D9184,29-09-2024,29,9,Q3,2024,Sunday
D9185,22-01-2024,22,1,Q1,2024,Monday
D9186,26-09-2024,26,9,Q3,2024,Thursday
D9187,15-12-2023,15,12,Q4,2023,Friday
D9188,03-06-2024,3,6,Q2,2024,Monday
D9189,13-06-2024,13,6,Q2,2024,Thursday
D9190,14-10-2025,14,10,Q4,2025,Tuesday
D9191,11-10-2025,11,10,Q4,2025,Saturday
D9192,17-03-2025,17,3,Q1,2025,Monday
D9193,27-09-2025,27,9,Q3,2025,Saturday
D9194,15-03-2024,15,3,Q1,2024,Friday
D9195,08-07-2024,8,7,Q3,2024,Monday
D9196,25-06-2025,25,6,Q2,2025,Wednesday
D9197,03-07-2024,3,7,Q3,2024,Wednesday
D9198,04-02-2025,4,2,Q1,2025,Tuesday
D9199,06-07-2025,6,7,Q3,2025,Sunday
D9200,24-03-2025,24,3,Q1,2025,Monday
D9201,29-07-2024,29,7,Q3,2024,Monday
D9202,31-08-2024,31,8,Q3,2024,Saturday
D9203,04-12-2024,4,12,Q4,2024,Wednesday
D9204,21-04-2024,21,4,Q2,2024,Sunday
D9205,18-06-2024,18,6,Q2,2024,Tuesday
D9206,26-01-2024,26,1,Q1,2024,Friday
D9207,16-04-2025,16,4,Q2,2025,Wednesday
D9208,09-03-2025,9,3,Q1,2025,Sunday
D9209,26-07-2024,26,7,Q3,2024,Friday
D9210,21-12-2024,21,12,Q4,2024,Saturday
D9211,01-08-2024,1,8,Q3,2024,Thursday
D9212,13-06-2025,13,6,Q2,2025,Friday
D9213,12-03-2025,12,3,Q1,2025,Wednesday
D9214,28-04-2024,28,4,Q2,2024,Sunday
D9215,12-01-2024,12,1,Q1,2024,Friday
D9216,03-09-2024,3,9,Q3,2024,Tuesday
D9217,10-06-2024,10,6,Q2,2024,Monday
D9218,13-07-2024,13,7,Q3,2024,Saturday
D9219,12-06-2025,12,6,Q2,2025,Thursday
D9220,01-04-2024,1,4,Q2,2024,Monday
D9221,13-01-2025,13,1,Q1,2025,Monday
D9222,15-02-2025,15,2,Q1,2025,Saturday
D9223,18-06-2024,18,6,Q2,2024,Tuesday
D9224,01-09-2024,1,9,Q3,2024,Sunday
D9225,19-07-2025,19,7,Q3,2025,Saturday
D9226,03-01-2025,3,1,Q1,2025,Friday
D9227,08-06-2025,8,6,Q2,2025,Sunday
D9228,15-05-2024,15,5,Q2,2024,Wednesday
D9229,05-05-2025,5,5,Q2,2025,Monday
D9230,08-05-2025,8,5,Q2,2025,Thursday
D9231,07-05-2025,7,5,Q2,2025,Wednesday
D9232,16-08-2025,16,8,Q3,2025,Saturday
D9233,03-02-2025,3,2,Q1,2025,Monday
D9234,31-05-2025,31,5,Q2,2025,Saturday
D9235,01-10-2025,1,10,Q4,2025,Wednesday
D9236,02-12-2024,2,12,Q4,2024,Monday
D9237,31-12-2024,31,12,Q4,2024,Tuesday
D9238,05-04-2025,5,4,Q2,2025,Saturday
D9239,20-06-2024,20,6,Q2,2024,Thursday
D9240,19-02-2025,19,2,Q1,2025,Wednesday
D9241,01-06-2025,1,6,Q2,2025,Sunday
D9242,28-10-2024,28,10,Q4,2024,Monday
D9243,29-11-2023,29,11,Q4,2023,Wednesday
D9244,15-06-2024,15,6,Q2,2024,Saturday
D9245,15-06-2025,15,6,Q2,2025,Sunday
D9246,05-07-2024,5,7,Q3,2024,Friday
D9247,18-11-2024,18,11,Q4,2024,Monday
D9248,17-07-2025,17,7,Q3,2025,Thursday
D9249,19-04-2024,19,4,Q2,2024,Friday
D9250,28-06-2025,28,6,Q2,2025,Saturday
D9251,18-07-2025,18,7,Q3,2025,Friday
D9252,28-04-2024,28,4,Q2,2024,Sunday
D9253,11-04-2025,11,4,Q2,2025,Friday
D9254,02-05-2025,2,5,Q2,2025,Friday
D9255,21-03-2024,21,3,Q1,2024,Thursday
D9256,02-07-2024,2,7,Q3,2024,Tuesday
D9257,06-04-2024,6,4,Q2,2024,Saturday
D9258,23-07-2024,23,7,Q3,2024,Tuesday
D9259,29-08-2024,29,8,Q3,2024,Thursday
D9260,21-11-2023,21,11,Q4,2023,Tuesday
D9261,14-03-2024,14,3,Q1,2024,Thursday
D9262,25-10-2025,25,10,Q4,2025,Saturday
D9263,22-12-2023,22,12,Q4,2023,Friday
D9264,18-05-2025,18,5,Q2,2025,Sunday
D9265,26-05-2025,26,5,Q2,2025,Monday
D9266,08-05-2024,8,5,Q2,2024,Wednesday
D9267,17-11-2023,17,11,Q4,2023,Friday
D9268,11-06-2024,11,6,Q2,2024,Tuesday
D9269,20-09-2024,20,9,Q3,2024,Friday
D9270,04-06-2024,4,6,Q2,2024,Tuesday
D9271,22-04-2025,22,4,Q2,2025,Tuesday
D9272,21-12-2023,21,12,Q4,2023,Thursday
D9273,04-04-2025,4,4,Q2,2025,Friday
D9274,28-03-2024,28,3,Q1,2024,Thursday
D9275,21-10-2025,21,10,Q4,2025,Tuesday
D9276,21-02-2024,21,2,Q1,2024,Wednesday
D9277,31-05-2025,31,5,Q2,2025,Saturday
D9278,20-05-2025,20,5,Q2,2025,Tuesday
D9279,27-12-2023,27,12,Q4,2023,Wednesday
D9280,30-11-2024,30,11,Q4,2024,Saturday
D9281,03-02-2024,3,2,Q1,2024,Saturday
D9282,17-08-2024,17,8,Q3,2024,Saturday
D9283,09-08-2025,9,8,Q3,2025,Saturday
D9284,13-06-2025,13,6,Q2,2025,Friday
D9285,20-07-2025,20,7,Q3,2025,Sunday
D9286,25-08-2025,25,8,Q3,2025,Monday
D9287,03-09-2024,3,9,Q3,2024,Tuesday
D9288,13-02-2024,13,2,Q1,2024,Tuesday
D9289,11-12-2023,11,12,Q4,2023,Monday
D9290,07-10-2024,7,10,Q4,2024,Monday
D9291,11-05-2025,11,5,Q2,2025,Sunday
D9292,09-10-2025,9,10,Q4,2025,Thursday
D9293,07-03-2024,7,3,Q1,2024,Thursday
D9294,02-06-2024,2,6,Q2,2024,Sunday
D9295,01-12-2023,1,12,Q4,2023,Friday
D9296,27-09-2024,27,9,Q3,2024,Friday
D9297,18-02-2025,18,2,Q1,2025,Tuesday
D9298,18-04-2024,18,4,Q2,2024,Thursday
D9299,12-03-2025,12,3,Q1,2025,Wednesday
D9300,11-09-2024,11,9,Q3,2024,Wednesday
D9301,16-04-2025,16,4,Q2,2025,Wednesday
D9302,29-12-2023,29,12,Q4,2023,Friday
D9303,21-01-2024,21,1,Q1,2024,Sunday
D9304,02-07-2024,2,7,Q3,2024,Tuesday
D9305,04-03-2025,4,3,Q1,2025,Tuesday
D9306,21-06-2024,21,6,Q2,2024,Friday
D9307,21-10-2024,21,10,Q4,2024,Monday
